结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-02-27 17:48:01.557117,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,tom.com,tom.com,广东铁通TOPn网站,0.21,42.82,51.82,225.41,13231.20,20772.26,22294.04,79.67,50.5,100.00,98.58,100.00,98.58,100.00,202.108.12.62,中国,北京, 联通,1054.1,1034.7,200,50,141
2013-02-27 17:48:12.380427,广东铁通6-gxyn01(dx)电信出口,222.50.124.22,NULL,优酷,www.youku.com,网页类,0.26,28.34,29.25,175.82,6234.37,8137.82,8894.48,154.31,70.9,100.00,100.00,100.00,100.00,100.00,122.72.120.241,中国,中国NDC, 铁通,962.0,938.2,200,50,82
2013-02-27 17:48:15.185870,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,优酷,www.youku.com,网页类,0.27,28.32,29.27,175.82,6215.69,8117.99,8883.93,154.78,71.0,100.00,100.00,100.00,100.00,100.00,122.72.120.241,中国,中国NDC, 铁通,962.0,938.2,200,50,82
2013-02-27 17:48:15.338219,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,qire123.com,qire123.com,广东铁通TOPn网站,0.48,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,222.76.213.74,中国,福建, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:48:15.364215,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,ppweb.com.cn,ppweb.com.cn,广东铁通TOPn网站,0.25,30.89,30.65,127.53,63.45,127.53,127.53,13.33,64.1,100.00,100.00,100.00,100.00,100.00,122.11.35.98,中国,北京, 移动,0.8,0.4,301,2,2
2013-02-27 17:48:17.519120,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,tom.com,tom.com,广东铁通TOPn网站,0.47,55.90,64.09,289.37,13367.56,17867.82,19423.97,78.86,49.7,100.00,98.58,100.00,98.58,100.00,202.108.12.62,中国,北京, 联通,1054.2,1035.2,200,50,141
2013-02-27 17:48:23.082902,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,155.com,155.com,广东铁通TOPn网站,0.50,40.39,43.65,207.32,1681.83,2233.20,2464.75,137.30,76.6,100.00,100.00,100.00,100.00,100.00,119.188.11.3,中国,山东, 联通,230.9,225.5,200,19,19
2013-02-27 17:48:24.192363,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,qlogo.cn,qlogo.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:48:25.902592,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,vipshop.com,vipshop.com,广东铁通TOPn网站,0.50,29.85,30.01,697.56,27546.47,28417.36,28417.36,19.93,37.7,100.00,84.00,100.00,43.75,0.00,180.186.22.30,中国,北京, 移动,548.9,540.7,301,25,48
2013-02-27 17:48:32.315982,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,weather.com.cn,weather.com.cn,广东铁通TOPn网站,0.26,47.77,52.46,197.64,8070.04,11778.91,12814.36,68.12,55.4,100.00,100.00,100.00,100.00,100.00,61.4.185.35,中国,NULL, 其它运营商,549.7,522.9,200,50,89
2013-02-27 17:48:33.331136,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,3393.com,3393.com,广东铁通TOPn网站,0.44,8.21,8.89,45.57,202.48,298.72,298.72,498.29,94.9,100.00,100.00,100.00,100.00,100.00,121.10.173.39,中国,广东, 电信,100.9,98.9,200,9,9
2013-02-27 17:48:35.899708,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,37cs.com,37cs.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:48:37.862167,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,soso.com,soso.com,广东铁通TOPn网站,0.21,51.88,51.93,104.01,51.92,104.01,104.01,6.73,62.8,100.00,50.00,100.00,50.00,0.00,61.135.167.27,中国,北京, 联通,0.3,0.2,302,2,2
2013-02-27 17:48:41.508128,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,37wan.com,37wan.com,广东铁通TOPn网站,0.52,23.45,23.38,47.35,23.38,47.35,47.35,16.50,64.7,100.00,50.00,100.00,50.00,0.00,219.129.216.157,中国,广东, 电信,0.4,0.2,301,2,2
2013-02-27 17:48:44.457284,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,优酷视频,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.47,28.33,159.35,247.09,1201.80,1518.54,1661.64,138.19,73.0,100.00,94.12,100.00,94.12,100.00,122.72.120.242,中国,中国NDC, 铁通,166.1,160.7,200,17,17
2013-02-27 17:48:45.618599,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,微博,www.weibo.com,网页类,0.25,1.12,103.88,150.67,586.65,713.24,713.24,94.09,73.3,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,55.2,53.5,200,4,4
2013-02-27 17:48:45.769553,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,新浪,www.sina.com.cn,网页类,0.51,9042.11,42.68,9304.77,6978.55,24391.71,25454.42,83.84,40.6,100.00,98.92,100.00,98.92,100.00,211.98.132.66,中国,北京, 铁通,585.1,553.6,200,50,93
2013-02-27 17:48:47.337431,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,ss3w.com,ss3w.com,广东铁通TOPn网站,0.25,264.69,264.81,1063.41,531.55,1063.41,1063.41,0.26,47.6,100.00,100.00,100.00,100.00,100.00,205.178.189.129,美国,NULL, 其它运营商,0.1,NULL,302,2,2
2013-02-27 17:48:56.823634,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,qq邮箱,www.mail.qq.com,网页类,0.26,6.99,24.23,31.47,24.23,31.47,31.47,24.06,65.2,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-27 17:49:04.433913,广东铁通5-fjlt01(zcyx)联通出口,222.50.124.86,NULL,迅雷看看,www.kankan.com,网页类,0.24,3.03,27.88,79.59,1702.18,1266.76,2127.22,319.77,90.0,100.00,100.00,100.00,100.00,100.00,61.235.96.93,中国,广东, 铁通,544.3,527.0,200,50,57
2013-02-27 17:49:05.500500,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,工商银行,www.icbc.com.cn,网页类,0.99,66.28,66.62,133.88,134.61,357.39,357.39,39.39,61.9,100.00,100.00,100.00,100.00,100.00,125.39.39.42,中国,天津, 联通,5.3,4.2,200,3,3
2013-02-27 17:49:07.379560,广东铁通6-gzdx01(shrs)电信出口,222.50.124.130,NULL,淘宝网,www.taobao.com,网页类,0.22,32.21,34.53,266.11,4562.90,6904.39,7556.79,227.43,81.5,100.00,100.00,100.00,100.00,100.00,122.72.7.241,中国,中国NDC, 铁通,1037.7,1531.4,200,50,106
2013-02-27 17:49:08.400283,广东铁通2-gzlt01（hxpt）联通出口,222.50.124.114,NULL,广州妈妈网,www.gzmama.com,网页类,0.48,2.68,9.06,27.95,5177.73,7613.51,8180.80,199.43,81.1,100.00,100.00,100.00,100.00,100.00,58.248.62.22,中国,广东, 联通,1032.6,1963.5,200,50,96
2013-02-27 17:49:11.055045,广东铁通5-shdx(cdsj)电信出口,222.50.124.18,NULL,环球网,www.huanqiu.com,网页类,0.24,51.07,51.53,257.04,3940.57,5282.69,5766.56,70.59,60.7,100.00,100.00,100.00,100.00,100.00,125.39.187.20,中国,天津, 联通,278.2,264.3,200,37,37
2013-02-27 17:49:13.185567,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,qq邮箱,www.mail.qq.com,网页类,0.45,4.89,17.71,23.05,17.71,23.05,23.05,31.31,65.5,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-27 17:49:17.547050,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,qqgameapp.com,qqgameapp.com,广东铁通TOPn网站,0.25,0.67,11.84,12.76,16.34,19.56,19.56,235.35,92.8,100.00,100.00,100.00,100.00,100.00,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-02-27 17:49:26.779739,广东铁通3-hzdx02(hyhr)电信出口,222.50.124.10,NULL,微博,www.weibo.com,网页类,0.23,42.86,62.82,148.97,465.53,632.21,632.21,118.58,73.8,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,55.2,53.5,200,4,4
2013-02-27 17:49:26.964161,广东铁通5-fjlt01(zcyx)联通出口,222.50.124.86,NULL,糗事百科,www.qiushibaike.com,网页类,0.49,55.50,61.80,231.22,2807.57,3645.55,3991.85,199.40,81.2,100.00,100.00,100.00,100.00,100.00,183.203.15.209,中国,山西, 移动,559.8,552.5,200,23,23
2013-02-27 17:49:27.719410,广东铁通3-huzlt03(bjdx)联通出口,222.50.124.98,NULL,qq邮箱,www.mail.qq.com,网页类,0.50,5.75,25.44,31.69,25.44,31.69,31.69,22.92,65.2,100.00,100.00,100.00,100.00,100.00,120.196.210.104,中国,广东, 移动,0.6,0.2,200,1,1
2013-02-27 17:49:39.828108,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,woxihuan.com,woxihuan.com,广东铁通TOPn网站,0.24,65.77,66.25,200.34,15106.92,16866.36,17241.59,67.37,48.1,100.00,100.00,100.00,100.00,100.00,123.125.160.234,中国,北京, 联通,1017.7,1552.7,301,42,42
2013-02-27 17:49:39.915894,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,yx186.com,yx186.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:49:41.827868,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,广州网,www.020.com,网页类,0.27,3.68,158.51,182.50,11970.75,12136.48,15291.43,85.32,54.1,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1021.3,1499.7,200,50,72
2013-02-27 17:49:45.040954,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,dopool.com,dopool.com,广东铁通TOPn网站,0.21,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,220.170.192.35,中国,湖南, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:49:46.885232,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,synacast.com,synacast.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:49:49.278847,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,liebao.cn,liebao.cn,广东铁通TOPn网站,0.56,44.18,44.28,202.41,120.13,202.38,202.41,88.74,75.1,100.00,7.41,100.00,7.41,0.00,114.112.68.197,中国,江苏, 移动,10.7,10.2,301,27,27
2013-02-27 17:49:49.373437,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,xcar.com.cn,xcar.com.cn,广东铁通TOPn网站,0.25,47.17,47.41,11045.14,10950.68,11045.14,11045.14,0.66,45.9,100.00,100.00,100.00,100.00,100.00,118.67.112.72,中国,北京, 其它运营商,7.2,6.9,301,2,2
2013-02-27 17:49:52.649659,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,idreamsky.com,idreamsky.com,广东铁通TOPn网站,0.52,10.60,85.71,119.88,1718.02,2408.82,2618.22,592.10,88.1,100.00,100.00,100.00,100.00,100.00,124.172.236.21,中国,广东, 铁通,1017.2,4022.5,200,50,78
2013-02-27 17:49:53.347655,广东铁通5-whlt01(zbyt)联通出口,222.50.124.66,NULL,微博,www.weibo.com,网页类,0.27,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.149.134.17,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:50:07.307066,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,pplive.com,pplive.com,广东铁通TOPn网站,0.50,32.07,32.48,643.86,1919.45,2769.93,2827.08,256.69,86.4,100.00,100.00,100.00,100.00,100.00,59.151.34.25,中国,北京, 其它运营商,492.7,487.0,301,15,15
2013-02-27 17:50:07.468719,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,189qas.com,189qas.com,广东铁通TOPn网站,0.21,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,116.228.171.120,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:50:08.761587,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,tanx.com,tanx.com,广东铁通TOPn网站,0.48,26.76,28.29,110.82,1231.00,1649.24,1973.03,312.14,90.7,100.00,100.00,100.00,100.00,100.00,110.75.21.51,中国,浙江, 移动,384.2,374.5,302,26,26
2013-02-27 17:50:16.146183,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,admaster.com.cn,admaster.com.cn,广东铁通TOPn网站,0.21,1.29,119.01,540.33,8618.69,4446.78,8698.53,96.23,60.1,100.00,100.00,100.00,100.00,100.00,58.215.168.155,中国,江苏, 电信,829.4,819.1,301,42,42
2013-02-27 17:50:20.174940,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,imshell.com,imshell.com,广东铁通TOPn网站,0.51,11.40,12.28,24.19,12.28,24.19,24.19,75.30,71.5,100.00,100.00,100.00,100.00,100.00,121.12.172.101,中国,广东, 电信,0.9,0.8,200,1,1
2013-02-27 17:50:20.307307,广东铁通4-gzdx02(gzhy)电信出口,222.50.124.38,NULL,微博,www.weibo.com,网页类,0.47,43.32,56.35,100.13,455.33,623.74,623.74,110.46,73.9,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,50.3,48.5,200,4,4
2013-02-27 17:50:29.665695,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,3322.org,3322.org,广东铁通TOPn网站,0.25,1.20,120.98,349.38,1373.12,1355.79,1480.78,58.36,64.5,100.00,100.00,100.00,100.00,100.00,61.160.239.28,中国,江苏, 电信,80.1,76.5,301,14,14
2013-02-27 17:50:29.884202,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,synacast.com,synacast.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:50:30.833299,广东铁通4-cslt01(bjdx)联通出口,222.50.124.82,NULL,世纪佳缘,www.jiayuan.com,网页类,0.48,35.04,39.03,147.00,3579.76,5051.34,5654.11,55.86,61.8,100.00,100.00,100.00,100.00,100.00,59.151.18.32,中国,北京, 其它运营商,200.0,186.6,200,33,33
2013-02-27 17:50:34.300147,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,weibo.com,weibo.com,广东铁通TOPn网站,0.25,42.99,56.27,99.52,471.67,641.04,641.04,106.64,73.8,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,50.3,48.5,200,4,4
2013-02-27 17:50:36.017582,广东铁通5-qylt02(xhht)联通出口,222.50.124.106,NULL,poco,www.poco.cn,网页类,0.53,66.20,177.57,482.88,14215.06,22180.37,23503.39,72.72,41.9,100.00,100.00,100.00,100.00,100.00,221.204.248.116,中国,山西, 联通,1033.7,1713.3,200,50,98
2013-02-27 17:50:46.441123,广东铁通4-qylt01(xhht)联通出口,222.50.124.102,NULL,网易,www.163.com,网页类,0.48,37.49,288.13,2080.48,8586.30,10035.33,11415.64,65.89,44.7,100.00,86.90,100.00,86.90,0.00,223.87.1.58,中国,四川, 移动,565.7,539.9,200,50,84
2013-02-27 17:50:47.721591,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,paipai.com,paipai.com,广东铁通TOPn网站,0.29,101.01,99.99,208.81,456.07,736.74,738.38,393.85,86.1,100.00,100.00,100.00,100.00,100.00,112.90.140.151,中国,广东, 联通,179.6,175.6,301,15,15
2013-02-27 17:50:52.066926,广东铁通2-gzlt02(gzhy)联通出口,222.50.124.74,NULL,环球网,www.huanqiu.com,网页类,0.56,61.15,61.09,367.48,3730.43,5474.88,6002.41,74.70,60.4,100.00,100.00,100.00,100.00,100.00,113.31.42.20,中国,北京, 其它运营商,278.7,264.5,200,38,38
2013-02-27 17:50:52.407029,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,wingdns.com,wingdns.com,广东铁通TOPn网站,0.27,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.227.23.130,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:50:52.651864,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,广州网,www.020.com,网页类,0.26,3.64,157.46,181.03,11920.28,12106.08,12199.52,85.73,54.2,100.00,100.00,100.00,100.00,100.00,120.31.61.171,中国,广东, 铁通,1021.9,1500.3,200,50,72
2013-02-27 17:50:57.352559,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,eastmoney.com,eastmoney.com,广东铁通TOPn网站,0.40,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,222.73.55.186,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:50:58.764426,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,pptv.com,pptv.com,广东铁通TOPn网站,0.40,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.153.106.102,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:51:05.078736,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,meitu.com,meitu.com,广东铁通TOPn网站,0.20,64.75,214.35,409.68,2692.33,3455.90,3724.23,180.09,71.7,100.00,100.00,100.00,100.00,100.00,42.62.18.34,中国,NULL, 其它运营商,484.9,474.6,200,27,27
2013-02-27 17:51:08.485973,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,yy.com,yy.com,广东铁通TOPn网站,0.25,57.99,75.58,151.70,1348.98,1984.04,1984.04,45.18,64.0,100.00,88.89,100.00,88.89,0.00,61.55.172.36,中国,河北, 联通,60.9,58.0,200,9,9
2013-02-27 17:51:09.100365,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,xcar.com.cn,xcar.com.cn,广东铁通TOPn网站,0.47,1.21,96.21,646.54,15243.58,19325.46,20244.50,69.39,49.1,100.00,100.00,100.00,100.00,100.00,118.67.112.72,中国,北京, 其它运营商,1057.8,1846.0,301,50,144
2013-02-27 17:51:13.939734,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,zhekouku.cn,zhekouku.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:51:14.823016,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,17173.com,17173.com,广东铁通TOPn网站,0.26,55.72,55.66,111.64,55.66,111.64,111.64,9.77,62.6,100.00,50.00,100.00,50.00,0.00,61.135.181.175,中国,北京, 联通,0.5,0.3,302,2,2
2013-02-27 17:51:15.826304,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,7k7k.com,7k7k.com,广东铁通TOPn网站,0.22,31.83,31.96,237.78,3512.84,5591.73,6254.36,109.18,68.4,100.00,100.00,100.00,100.00,100.00,115.182.59.33,中国,北京, 移动,383.5,357.8,301,50,67
2013-02-27 17:51:21.482879,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,qiyi.com,qiyi.com,广东铁通TOPn网站,0.50,42.54,42.59,318.25,1395.21,1559.08,1672.99,261.52,87.6,100.00,100.00,100.00,100.00,100.00,202.108.14.55,中国,北京, 联通,364.9,361.1,301,11,11
2013-02-27 17:51:22.093758,广东铁通6-hazdx01(zdxd)电信出口,222.50.124.46,NULL,QQ空间,www.qzone.qq.com,网页类,0.44,5.32,7.60,15.83,132.52,197.58,197.58,196.88,90.8,100.00,100.00,100.00,100.00,100.00,112.90.140.193,中国,广东, 联通,26.1,24.7,302,6,6
2013-02-27 17:51:27.362343,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,zqlx.com,zqlx.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:51:30.344415,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,10086.cn,10086.cn,广东铁通TOPn网站,0.25,49.52,52.09,101.86,148.12,288.57,288.57,36.28,62.8,100.00,100.00,100.00,100.00,100.00,218.206.191.70,中国,北京, 移动,5.4,4.4,200,3,3
2013-02-27 17:51:38.688713,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,people.com.cn,people.com.cn,广东铁通TOPn网站,0.47,68.65,283.11,661.73,28488.65,24472.74,38314.16,25.41,25.9,100.00,100.00,100.00,100.00,100.00,111.161.38.142,中国,北京, 联通,724.0,685.8,200,50,122
2013-02-27 17:51:48.230357,广东铁通3-qylt01(gzhy)联通出口,222.50.124.78,NULL,微博,www.weibo.com,网页类,0.48,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,180.149.134.17,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:51:49.013829,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,天空软件站,www.skycn.com,下载类,0.24,70.84,71.39,427.85,6267.60,7924.26,8256.26,59.28,56.2,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,371.6,363.2,200,27,27
2013-02-27 17:51:53.334164,广东铁通5-yxzydx(ct)电信出口,222.50.124.42,NULL,和讯网,www.hexun.com,网页类,0.27,35.45,35.84,217.92,7052.73,9898.94,10689.30,117.97,63.5,100.00,100.00,100.00,100.00,100.00,219.239.236.198,中国,北京, 电信,832.0,790.0,200,50,114
2013-02-27 17:51:54.122068,广东铁通2-zhdx01(hxtl)电信出口,222.50.124.54,NULL,yngxxx.com,yngxxx.com,广东铁通TOPn网站,0.48,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,113.107.108.37,中国,广东, 电信,NULL,0.0,400,1,1
2013-02-27 17:51:56.995536,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,sohu.com,sohu.com,广东铁通TOPn网站,0.45,69.94,70.03,390.28,3967.90,5550.31,6099.49,101.25,65.5,100.00,100.00,100.00,100.00,100.00,61.135.181.175,中国,北京, 联通,401.8,379.6,302,50,66
2013-02-27 17:52:00.372318,广东铁通5-gzlt(asd)联通出口,123.89.176.38,NULL,微博,www.weibo.com,网页类,0.43,43.49,56.32,100.24,532.76,701.05,701.05,94.41,73.5,100.00,100.00,100.00,100.00,100.00,180.149.134.17,中国,北京, 电信,50.3,48.5,200,4,4
2013-02-27 17:52:07.240507,广东铁通2-huzlt02(bjdx)联通出口,222.50.124.94,NULL,广州网,www.020.com,网页类,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:52:08.156520,广东铁通1-zsdx01(ncda)电信出口,222.50.124.26,NULL,pplive.com,pplive.com,广东铁通TOPn网站,0.20,33.26,33.70,288.64,4047.22,4704.17,4752.78,28.27,55.6,100.00,100.00,100.00,100.00,100.00,59.151.34.25,中国,北京, 其它运营商,114.4,108.7,301,15,15
2013-02-27 17:52:08.251883,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,土豆网,www.tudou.com,网页类,0.25,42.20,42.80,257.91,8302.52,29883.84,30691.46,127.14,67.4,100.00,99.32,100.00,99.32,100.00,123.126.98.148,中国,北京, 联通,1055.6,1475.6,200,50,148
2013-02-27 17:52:10.650011,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,155.com,155.com,广东铁通TOPn网站,0.26,55.97,59.46,285.53,2097.44,2871.94,3044.10,110.12,68.7,100.00,100.00,100.00,100.00,100.00,119.188.11.3,中国,山东, 联通,231.0,225.5,200,19,19
2013-02-27 17:52:11.392627,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,people.com.cn,people.com.cn,广东铁通TOPn网站,0.45,63.13,79.01,792.34,27041.52,23499.70,34209.29,37.26,35.4,100.00,100.00,100.00,100.00,100.00,125.39.39.120,中国,天津, 联通,1007.5,971.5,200,50,121
2013-02-27 17:52:15.173834,广东铁通1-gzlt01(gzhy)联通出口,222.50.124.70,NULL,天空软件站,www.skycn.com,下载类,0.52,50.08,393.14,645.17,4789.62,5903.75,6209.25,77.57,47.5,100.00,100.00,100.00,100.00,100.00,125.39.78.230,中国,天津, 联通,371.6,363.2,200,27,27
2013-02-27 17:52:20.867060,广东铁通1-asddx(mzzy)电信出口,222.50.124.50,NULL,gtags.net,gtags.net,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-02-27 17:52:22.104389,广东铁通1-gzlt01(shrs)联通出口,222.50.124.110,NULL,51yes.com,51yes.com,广东铁通TOPn网站,0.26,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,119.147.114.19,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:52:25.428361,广东铁通1-fsrj01(dx)电信出口,222.50.124.2,NULL,SERVICE.TOOLS.SDO.COM,SERVICE.TOOLS.SDO.COM,广东铁通TOPn网站,0.37,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,122.226.73.176,中国,浙江, 电信,NULL,0.3,404,1,1
2013-02-27 17:52:27.264711,广东铁通1-huzlt01(bjdx)联通出口,222.50.124.90,NULL,miercn.com,miercn.com,广东铁通TOPn网站,0.49,NULL,NULL,NULL,0.00,NULL,NULL,NULL,NULL,100.00,0.00,0.00,0.00,0.00,59.57.13.196,中国,福建, 电信,NULL,NULL,NULL,1,1
2013-02-27 17:52:42.499352,广东铁通3-hazlt01(bjdx)联通出口,222.50.124.58,NULL,广州妈妈网,www.gzmama.com,网页类,0.42,5.50,11.68,37.43,5188.73,7559.65,8105.69,199.01,80.9,100.00,100.00,100.00,100.00,100.00,58.248.62.34,中国,广东, 联通,1032.6,1963.5,200,50,96
