结果时间,源节点名称,源测试地址,源信息: 分组名,目的节点名称,目的测试地址,目的信息: 分组名,解析时间,连接时间,首字节时间,首屏打开时间,下载时间,页面加载时间,总时间,吞吐率,综合质量,解析成功率,连接成功率,首页加载成功率,加载比例,成功率,结果 IP 地址,结果国家名称,结果省名称,结果归属地,下载大小,内容大小,返回码,附加项,元素数量
2013-05-18 00:00.,2017,222.50.124.110,NULL,hexun.com,hexun.com,广东铁通TOPn网站,0.47,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,123.150.92.25,中国,天津, 联通,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2010,222.50.124.82,NULL,gd118114.cn,gd118114.cn,NULL,0.25,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,113.108.180.5,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2004,222.50.124.58,NULL,vpon.com,vpon.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1003,222.50.124.18,NULL,seowhy.com,seowhy.com,NULL,0.2,64.07,64.39,440.09,5758.17,7484.7,8250.09,82.21,63.3,100,100,100,100,100,219.232.246.52,中国,北京, 其它运营商,473.4,463.7,301,41,41
2013-05-18 00:00.,2019,222.50.124.118,NULL,pconline.com.cn,pconline.com.cn,NULL,0.46,39.64,83.42,210.23,2325.53,2446.56,2769.52,428.04,86,100,100,100,100,100,219.136.245.40,中国,广东, 电信,995.4,974.8,301,50,51
2013-05-18 00:00.,2005,222.50.124.62,NULL,iyaya.com,iyaya.com,NULL,0.22,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,222.73.16.102,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2009,222.50.124.78,NULL,17173.com,17173.com,NULL,0.42,54.83,55.43,110.68,55.43,110.68,110.68,8.86,62.6,100,50,100,50,0,61.135.181.176,中国,北京, 联通,0.5,0.3,302,2,2
2013-05-18 00:00.,2013,222.50.124.94,NULL,cnxad.com,cnxad.com,NULL,0.25,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,124.239.199.70,中国,河北, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1001,222.50.124.2,NULL,titan24.com,titan24.com,NULL,0.23,37.12,51.69,605.8,9871.2,13697.98,14653.47,106.87,59.6,100,100,100,100,100,59.151.99.201,中国,北京, 其它运营商,1054.9,1578,301,50,150
2013-05-18 00:00.,1004,222.50.124.22,NULL,pcpop.com,pcpop.com,NULL,0.22,32.46,32.72,641.97,11700.36,15082.9,16407.03,89.1,58.1,100,100,100,100,100,223.202.33.211,中国,北京, 移动,1042.5,1061.2,301,50,100
2013-05-18 00:00.,1013,222.50.124.26,NULL,mofcom.gov.cn,mofcom.gov.cn,NULL,0.42,34.94,58.91,129.18,222.06,364.01,364.01,45.79,68.6,100,100,100,100,100,211.88.2.44,中国,北京, 其它运营商,10.2,8.9,200,4,4
2013-05-18 00:00.,2014,222.50.124.98,NULL,太平洋电脑网,www.pconline.com.cn,网页类,0.51,3.62,8.68,233.65,5604.08,8621.53,8890.79,177.24,79.6,100,100,100,100,100,210.21.118.120,中国,广东, 联通,993.3,974.5,200,50,50
2013-05-18 00:00.,1004,222.50.124.22,NULL,now.cn,now.cn,NULL,0.25,69.61,70.42,198.78,119.97,198.69,198.78,640.25,91.4,100,1.89,100,1.89,0,119.146.222.146,中国,广东, 电信,76.8,76.2,302,50,106
2013-05-18 00:00.,2002,123.89.176.30,NULL,fobshanghai.com,fobshanghai.com,NULL,0.48,34.39,126.41,666.03,8177.26,9073.12,9441.83,56.31,52.6,100,100,100,100,100,61.152.96.239,中国,上海, 其它运营商,460.4,449.5,302,38,38
2013-05-18 00:00.,2007,222.50.124.70,NULL,lady8844.com,lady8844.com,NULL,0.27,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,121.9.214.196,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1012,222.50.124.14,NULL,google.com.tw,google.com.tw,NULL,0.38,90.43,93.01,582.77,866.18,1328.99,1328.99,67.97,62.2,100,100,100,100,100,173.194.72.94,美国,NULL, 其它运营商,58.9,56.9,301,5,5
2013-05-18 00:00.,2012,222.50.124.90,NULL,snyu.com,snyu.com,广东铁通TOPn网站,0.25,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,58.215.169.133,中国,江苏, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2002,123.89.176.30,NULL,1360.cn,1360.cn,广东铁通TOPn网站,0.24,48.52,48.81,167.46,83.95,167.46,167.46,14.75,62.9,100,66.67,100,66.67,0,58.68.151.179,中国,北京, 移动,1.2,0.7,302,3,3
2013-05-18 00:00.,1008,222.50.124.46,NULL,118114.cn,118114.cn,NULL,0.42,41.94,42.4,308.58,3394.7,4162.34,4504.38,173.95,80.2,100,100,100,100,100,116.228.55.38,中国,上海, 电信,590.5,582.8,301,23,23
2013-05-18 00:00.,2014,222.50.124.98,NULL,360.cn,360.cn,NULL,0.51,3.29,101.27,309.12,421.91,464.41,464.41,177.83,86.5,100,100,100,100,100,125.39.100.74,中国,天津, 联通,75,74.2,200,2,2
2013-05-18 00:00.,1001,222.50.124.2,NULL,go9go.cn,go9go.cn,NULL,0.25,45.02,59.05,550.84,5809.13,6247.24,7132.56,61.54,58,100,97.92,100,97.92,100,112.84.190.146,中国,江苏, 联通,357.5,341.5,301,48,48
2013-05-18 00:00.,2002,123.89.176.30,NULL,世纪佳缘,www.jiayuan.com,网页类,0.5,31.58,35.49,132.49,3302.96,4016.41,4924.19,72.54,62.5,100,100,100,100,100,59.151.18.32,中国,北京, 其它运营商,239.6,225.5,200,33,33
2013-05-18 00:00.,2007,222.50.124.70,NULL,qqgameapp.com,qqgameapp.com,广东铁通TOPn网站,0.39,0.71,1.44,2.54,5.77,8.72,8.72,666.45,95.9,100,100,100,100,100,211.98.70.195,中国,湖南, 铁通,3.8,2.9,200,5,5
2013-05-18 00:00.,1004,222.50.124.22,NULL,dxsvr.com,dxsvr.com,广东铁通TOPn网站,0.49,61.32,61.97,124.03,62.23,124.03,124.03,12.99,62.2,100,100,100,100,100,119.161.213.143,中国,北京, 其它运营商,0.8,0.6,200,1,1
2013-05-18 00:00.,1002,222.50.124.38,NULL,10010.com,10010.com,NULL,0.49,39.03,39.99,497.95,5360.77,6558.52,6751.79,122.49,71.2,100,96.43,100,96.43,100,211.94.67.41,中国,北京, 联通,656.6,647.2,302,28,28
2013-05-18 00:00.,1002,222.50.124.38,NULL,chanet.com.cn,chanet.com.cn,NULL,0.5,36.04,36.17,257.75,6174.26,10112.73,10873.72,166.83,76.6,100,100,100,100,100,211.151.83.246,中国,北京, 联通,1030.1,1607.6,302,50,88
2013-05-18 00:00.,1014,222.50.124.30,NULL,paipai.com,paipai.com,NULL,0.26,7.64,7.88,25.54,483.07,602.57,704.08,461.1,94.1,100,100,100,100,100,58.251.150.244,中国,广东, 联通,222.7,217.1,301,20,20
2013-05-18 00:00.,1004,222.50.124.22,NULL,shopex.cn,shopex.cn,NULL,0.26,84.24,91.5,1189.54,9517.63,11768.97,12477.18,106.74,55.9,100,100,100,100,100,101.226.202.41,中国,上海, 电信,1015.9,1004.9,301,35,35
2013-05-18 00:00.,2005,222.50.124.62,NULL,10010.com,10010.com,NULL,0.45,43.57,45.41,354.31,3787.11,4755.21,5080.12,166.91,79.3,100,92.86,100,92.86,100,211.94.67.41,中国,北京, 联通,632.1,623.1,302,28,28
2013-05-18 00:00.,1015,222.50.124.54,NULL,cnfol.com,cnfol.com,NULL,0.25,42.43,77.25,463.86,8621.28,10472.17,11709.23,75.96,54.3,100,100,100,100,100,121.207.252.110,中国,福建, 电信,654.9,627,301,50,79
2013-05-18 00:00.,2012,222.50.124.90,NULL,chinahr.com,chinahr.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1008,222.50.124.46,NULL,sinajs.cn,sinajs.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1005,222.50.124.34,NULL,cngba.com,cngba.com,NULL,0.16,1.01,70.14,370.1,14571.1,14748.35,15063.03,70.18,50.3,100,100,100,100,100,121.9.243.205,中国,广东, 电信,1022.6,1108.7,301,50,74
2013-05-18 00:00.,1008,222.50.124.46,NULL,小说阅读网,www.readnovel.com,网页类,0.51,38.25,123.43,317.59,3887.71,4832.31,5223.29,106.44,64.1,100,100,100,100,100,60.210.23.65,中国,山东, 联通,413.8,402.9,200,31,31
2013-05-18 00:00.,1015,222.50.124.54,NULL,kaixin001.com,kaixin001.com,广东铁通TOPn网站,0.46,42.97,44.81,337.73,1802.92,2181.08,2335.17,386.22,88,100,100,100,100,100,27.131.222.21,中国,北京, 其它运营商,696.3,690.8,302,16,16
2013-05-18 00:00.,1012,222.50.124.14,NULL,imshell.com,imshell.com,广东铁通TOPn网站,0.46,42.77,44.09,131.18,974.87,1471.65,1602.91,147.96,78.7,100,100,100,100,100,113.105.169.152,中国,广东, 电信,144.2,139.5,200,15,15
2013-05-18 00:00.,2010,222.50.124.82,NULL,mapbar.com,mapbar.com,NULL,0.22,33.79,33.7,244.61,2486.5,2866.3,3267.75,164.1,81.6,100,100,100,100,100,211.157.24.135,中国,北京, 联通,408,402.2,301,15,15
2013-05-18 00:00.,2014,222.50.124.98,NULL,mbaobao.com,mbaobao.com,NULL,0.45,31.67,32.15,638.8,2673.43,2672.01,2962.47,48.94,63.3,100,100,100,100,100,211.151.136.100,中国,北京, 联通,130.8,126.3,301,15,15
2013-05-18 00:00.,2014,222.50.124.98,NULL,jrjimg.cn,jrjimg.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1005,222.50.124.34,NULL,sto.cn,sto.cn,NULL,0.43,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,203.156.193.115,中国,上海, 移动,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1005,222.50.124.34,NULL,sogou.com,sogou.com,NULL,0.22,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.181.124.201,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2005,222.50.124.62,NULL,jfdaily.com,jfdaily.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2017,222.50.124.110,NULL,cntv.cn,cntv.cn,广东铁通TOPn网站,0.41,32.35,31.83,283.68,12261.8,15423.57,16765.45,57.76,51.8,100,99.07,100,99.07,100,202.108.8.82,中国,北京, 联通,708.3,668,301,50,107
2013-05-18 00:00.,1004,222.50.124.22,NULL,dict.cn,dict.cn,NULL,0.15,33.98,38.09,107.43,1392.84,1920.24,2284.43,73.62,65.9,100,100,100,100,100,58.83.223.139,中国,北京, 铁通,102.5,98.7,200,11,11
2013-05-18 00:00.,1008,222.50.124.46,NULL,baofeng.net,baofeng.net,广东铁通TOPn网站,0.86,54.18,54.92,292.96,12704.36,14051.12,14449.95,33.91,44.3,100,100,100,100,100,60.28.110.233,中国,天津, 联通,430.8,415.2,301,42,42
2013-05-18 00:00.,2005,222.50.124.62,NULL,gtimg.cn,gtimg.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2005,222.50.124.62,NULL,yesky.com,yesky.com,NULL,0.21,32.05,34.44,261.25,23055.12,32627.01,34208.52,47.61,43.9,100,99.17,100,99.17,0,219.239.88.110,中国,北京, 移动,1097.6,1814.5,301,50,242
2013-05-18 00:00.,1001,222.50.124.2,NULL,2345.com,2345.com,广东铁通TOPn网站,0.91,30.25,36.54,159.85,753.78,1042.99,1135.28,98.6,73.9,100,100,100,100,100,42.62.4.52,中国,NULL, 其它运营商,74.3,70.3,200,12,12
2013-05-18 00:00.,2014,222.50.124.98,NULL,cqnews.net,cqnews.net,NULL,0.41,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,219.153.58.101,中国,重庆, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1005,222.50.124.34,NULL,优酷视频,http://v.youku.com/v_show/id_XNDI5OTMzODI4.html,视频类,0.66,32.38,146.65,246.66,1291.07,1543.96,1769.31,144.73,73.4,100,94.12,100,94.12,100,122.72.120.242,中国,中国NDC, 铁通,186.9,181.1,200,17,17
2013-05-18 00:00.,2013,222.50.124.94,NULL,88db.com,88db.com,NULL,0.19,8.41,10.09,1229.39,13945.29,14043.26,14124.46,65.26,52.1,100,77.59,100,77.59,0,210.184.167.35,中国,香港, 其它运营商,910.1,1078.1,302,50,58
2013-05-18 00:00.,1016,222.50.124.130,NULL,9kele.com,9kele.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2014,222.50.124.98,NULL,sinaimg.cn,sinaimg.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1009,222.50.124.50,NULL,24quan.com,24quan.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2006,222.50.124.66,NULL,5173.com,5173.com,NULL,0.39,32.76,33.63,276.06,4230.18,5544.66,6105.17,94.56,67.2,100,97.37,100,97.37,100,122.227.43.50,中国,浙江, 电信,400,384.5,301,38,38
2013-05-18 00:00.,2009,222.50.124.78,NULL,nowec.com,nowec.com,NULL,0.56,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,61.142.80.61,中国,广东, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2001,123.65.232.142,NULL,环球网,www.huanqiu.com,网页类,0.47,45.37,42.28,172.32,3300.17,4381.99,4840.95,85.69,67.8,100,100,100,100,100,123.235.32.71,中国,山东, 联通,282.8,269.1,200,36,36
2013-05-18 00:00.,2013,222.50.124.94,NULL,37cs.com,37cs.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1014,222.50.124.30,NULL,chinadaily.com.cn,chinadaily.com.cn,NULL,0.74,39.64,64.9,357.28,9224.11,12557.54,13448.34,112.55,60,99.08,99.08,100,99.08,100,124.127.52.130,中国,北京, 联通,1038.2,1950.5,301,50,109
2013-05-18 00:00.,2002,123.89.176.30,NULL,10086.cn,10086.cn,广东铁通TOPn网站,0.5,34.87,36.9,72.27,110.05,215.03,215.03,53.94,69.6,100,100,100,100,100,218.206.191.72,中国,北京, 移动,5.9,4.9,200,3,3
2013-05-18 00:00.,1009,222.50.124.50,NULL,qianlong.com,qianlong.com,NULL,0.45,38.12,39.23,580.49,10683.59,14097.78,15009.7,96.19,58.9,100,100,100,100,100,221.238.20.198,中国,天津, 电信,1027.7,1205.9,200,50,77
2013-05-18 00:00.,1002,222.50.124.38,NULL,skycn.com,skycn.com,NULL,0.45,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.181.5.26,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1012,222.50.124.14,NULL,qingdaonews.com,qingdaonews.com,NULL,0.25,38.28,41.11,359.91,10037.93,13947.77,14902.25,103.44,59.6,100,100,100,100,100,119.167.213.153,中国,山东, 联通,1038.3,2783,200,50,125
2013-05-18 00:00.,2010,222.50.124.82,NULL,56.com,56.com,广东铁通TOPn网站,0.54,91.13,229.58,575.25,21091.45,26263.2,27487.19,49.26,33.1,100,95.9,100,95.9,100,112.90.57.7,中国,广东, 联通,1038.9,1553.2,301,50,122
2013-05-18 00:00.,1011,222.50.124.10,NULL,domain.cn,domain.cn,NULL,0.21,29.59,30.99,152.2,2889.14,4092.03,4399.48,133.75,75.2,100,100,100,100,100,114.113.159.104,中国,北京, 铁通,386.4,372.8,200,45,45
2013-05-18 00:00.,2003,123.89.176.38,NULL,p5w.net,p5w.net,NULL,0.24,5.34,8.24,65.23,5744.02,5577.2,6398.4,163.8,78.8,100,96.23,100,96.23,100,210.22.25.206,中国,广东, 联通,940.9,913.3,301,50,106
2013-05-18 00:00.,2013,222.50.124.94,NULL,xcar.com.cn,xcar.com.cn,广东铁通TOPn网站,0.68,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,118.67.112.72,中国,北京, 其它运营商,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2004,222.50.124.58,NULL,godaddy.com,godaddy.com,NULL,0.25,298.04,301.06,1992.31,2408.23,4162.59,4293.31,9.55,43.1,100,100,100,100,100,97.74.104.201,美国,NULL, 其它运营商,23,13.9,301,11,11
2013-05-18 00:00.,2004,222.50.124.58,NULL,360safe.com,360safe.com,广东铁通TOPn网站,0.59,68.57,69.95,141.34,75.13,147.29,147.29,53.83,67.7,100,100,100,100,100,54.251.107.25,美国,NULL, 其它运营商,4,2.9,302,6,6
2013-05-18 00:00.,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,aipai.com,aipai.com,广东铁通TOPn网站,0.43,4.97,16.26,59.07,7212.75,7556.11,8186.91,116.32,64.8,100,100,100,100,100,121.10.241.70,中国,广东, 电信,839,814.8,301,50,55
2013-05-18 00:00.,2018,222.50.124.114,NULL,qq937.com,qq937.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,adscellphone.com,adscellphone.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1005,222.50.124.34,NULL,woxihuan.com,woxihuan.com,广东铁通TOPn网站,1.73,44.87,45.63,439.43,6209.78,7495.86,7943.64,163.5,75.9,100,100,100,100,100,123.125.160.234,中国,北京, 联通,1015.3,1228.6,301,37,37
2013-05-18 00:00.,1014,222.50.124.30,NULL,xinmin.cn,xinmin.cn,NULL,0.26,34.79,70.72,286.65,10427,13665.38,14592.74,99.17,58.4,100,100,100,100,100,114.80.161.202,中国,上海, 电信,1034,1599.3,200,50,109
2013-05-18 00:00.,2011,222.50.124.86,NULL,51cto.com,51cto.com,NULL,0.52,30.5,32.42,1937.49,9006.93,9804.95,11795.56,81.07,61.2,100,100,100,100,100,118.144.78.52,中国,北京, 移动,730.2,704.5,301,50,81
2013-05-18 00:00.,2010,222.50.124.82,NULL,engadget.com,engadget.com,NULL,0.5,233.54,245.1,1157.9,1285.65,2001.83,2006.01,176.76,70.5,100,100,100,100,100,205.188.101.58,美国,NULL, 其它运营商,227.3,221.9,301,15,15
2013-05-18 00:00.,1011,222.50.124.10,NULL,ctrip.com,ctrip.com,NULL,0.39,56.19,58.66,330.84,834.57,1204.32,1204.32,129.41,78.1,100,100,100,100,100,210.13.114.3,中国,上海, 联通,108,104.4,301,9,9
2013-05-18 00:00.,1003,222.50.124.18,NULL,myip.cn,myip.cn,NULL,0.26,43.77,44.6,335.61,1859.15,2917.78,3007.81,50.01,63.9,100,100,100,100,100,117.21.191.253,中国,江西, 电信,93,88.1,301,18,18
2013-05-18 00:00.,1005,222.50.124.34,NULL,niux88.com,niux88.com,NULL,0.47,1.37,89.58,91.42,222.77,268.87,268.87,45.7,68.8,100,100,100,100,100,61.160.234.153,中国,江苏, 电信,10.2,9.7,200,2,2
2013-05-18 00:00.,2016,222.50.124.106,NULL,10086.cn,10086.cn,NULL,0.5,48.59,50.11,99.2,145.79,286.76,286.76,40.71,68.6,100,100,100,100,100,218.206.191.70,中国,北京, 移动,5.9,4.9,200,3,3
2013-05-18 00:00.,1006,222.50.124.42,NULL,gexing.com,gexing.com,广东铁通TOPn网站,0.2,43.41,42.73,266.89,3110.6,4051.38,4534.63,171.34,80.5,100,100,100,100,100,122.225.115.212,中国,浙江, 电信,533,515.7,301,36,36
2013-05-18 00:00.,2002,123.89.176.30,NULL,scorecardresearch.com,scorecardresearch.com,广东铁通TOPn网站,0.45,252.12,262.38,2705.63,4204.94,6770.22,7396.67,11.98,40.8,100,100,100,100,100,165.193.78.252,美国,NULL, 其它运营商,50.4,36,302,10,10
2013-05-18 00:00.,1013,222.50.124.26,NULL,yaolan.com,yaolan.com,NULL,0.41,44.14,44.86,317.23,55836.6,59862.13,59862.13,13.36,34,100,100,100,61.54,0,117.79.133.11,中国,江苏, 联通,746.1,717.9,302,50,156
2013-05-18 00:00.,2016,222.50.124.106,NULL,ad-plus.cn,ad-plus.cn,NULL,0.5,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,220.181.20.30,中国,北京, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,广东铁通6-gddx(bgp)联通出口,110.209.253.254,NULL,88db.com,88db.com,NULL,0.49,8.17,9.92,151.29,5442.96,5526.97,5648.81,137.76,73,100,94.12,100,94.12,100,210.184.167.35,中国,香港, 其它运营商,749.8,735.9,302,50,51
2013-05-18 00:00.,1015,222.50.124.54,NULL,gocsgo.com,gocsgo.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1014,222.50.124.30,NULL,广州妈妈网,www.gzmama.com,网页类,0.46,5.11,6.51,53.78,5357.23,8016.2,8536.95,193.19,80.6,100,100,100,100,100,58.248.62.22,中国,广东, 联通,1035,1869.5,200,50,103
2013-05-18 00:00.,2002,123.89.176.30,NULL,adwo.com,adwo.com,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1010,222.50.124.6,NULL,subo.me,subo.me,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2011,222.50.124.86,NULL,123cha.com,123cha.com,NULL,0.49,30.82,112.21,174.46,741.99,967.69,967.69,429.89,89.5,100,100,100,100,100,42.121.89.195,中国,浙江, 移动,319,316.5,200,7,7
2013-05-18 00:00.,2005,222.50.124.62,NULL,people.com.cn,people.com.cn,广东铁通TOPn网站,0.46,41.79,118.44,204.28,9446.55,13094.75,14434.36,82.53,57,100,100,100,100,100,58.241.250.3,中国,江苏, 联通,779.6,739.6,200,50,127
2013-05-18 00:00.,1004,222.50.124.22,NULL,dopool.com,dopool.com,广东铁通TOPn网站,0.16,84.1,84.34,168.59,453.07,610.7,610.7,124.88,76.4,100,100,100,100,100,220.170.192.35,中国,湖南, 电信,56.6,56,200,2,2
2013-05-18 00:00.,1010,222.50.124.6,NULL,qidian.com,qidian.com,NULL,0.36,70.56,71.62,598.43,6607.19,8413.4,8415.8,124.93,67.7,100,89.13,100,89.13,0,202.102.67.78,中国,江苏, 电信,825.4,807.7,301,46,46
2013-05-18 00:00.,2002,123.89.176.30,NULL,华军软件园,www.onlinedown.net,下载类,0.25,29.67,30.36,211.71,11801.59,17228.38,18803.67,88.91,58.1,100,100,100,100,100,120.193.11.195,中国,浙江, 移动,1049.3,1730.1,200,50,220
2013-05-18 00:00.,2002,123.89.176.30,NULL,tudou.com,tudou.com,NULL,0.43,35.73,83.68,699.13,15546.1,33417.32,34875.93,67.55,48.2,100,100,100,100,0,114.80.121.166,中国,上海, 电信,1050.1,1444.1,301,50,129
2013-05-18 00:00.,2009,222.50.124.78,NULL,91dos.com,91dos.com,广东铁通TOPn网站,0.44,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,122.225.117.140,中国,浙江, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1004,222.50.124.22,NULL,yiqiwin.com,yiqiwin.com,NULL,0.2,69.97,71.72,283.25,2832.13,4240.54,4521.66,44.33,60.8,100,100,100,100,100,61.147.113.180,中国,江苏, 电信,125.5,118.6,200,24,24
2013-05-18 00:00.,2012,222.50.124.90,NULL,zhekouku.cn,zhekouku.cn,广东铁通TOPn网站,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1015,222.50.124.54,NULL,fantong.com,fantong.com,NULL,0.42,37.03,37.34,263.45,188.5,338.92,338.92,24.82,63.4,100,80,100,80,0,119.254.7.233,中国,北京, 其它运营商,4.7,3,301,5,5
2013-05-18 00:00.,1010,222.50.124.6,NULL,778669.com,778669.com,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0.0.0,NULL,NULL,NULL,NULL,NULL,NULL,1,1
2013-05-18 00:00.,1015,222.50.124.54,NULL,9vcpp.cn,9vcpp.cn,NULL,0.44,247.87,254.15,502.46,3532.46,4218.06,4218.06,2.92,41.6,100,100,100,100,100,199.59.243.111,美国,NULL, 其它运营商,10.3,9.6,200,3,3
2013-05-18 00:00.,2003,123.89.176.38,NULL,it168.com,it168.com,广东铁通TOPn网站,0.48,30.14,30.2,199.94,5441.92,7028.61,7705.32,189.37,78.9,100,100,100,100,100,223.202.33.211,中国,北京, 移动,1030.6,1002.8,301,50,73
2013-05-18 00:00.,2018,222.50.124.114,NULL,tgbus.com,tgbus.com,NULL,0.25,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,100,0,0,0,0,61.152.242.1,中国,上海, 电信,NULL,NULL,NULL,1,1
2013-05-18 00:00.,2016,222.50.124.106,NULL,china.com.cn,china.com.cn,NULL,0.43,58.3,60.69,344.97,10483.09,14778.87,15786.43,100.54,57.9,100,99.28,100,99.28,100,202.130.245.42,中国,北京, 其它运营商,1054,1675.5,302,50,138
2013-05-18 00:00.,2002,123.89.176.30,NULL,doubleclick.net,doubleclick.net,广东铁通TOPn网站,0.41,236.34,236.77,840.32,2483.76,3919.99,4101.65,49.42,49.6,100,88.89,100,88.89,0,70.32.146.212,美国,NULL, 其它运营商,122.8,117.6,301,18,18
2013-05-18 00:00.,2011,222.50.124.86,NULL,6.cn,6.cn,NULL,0.44,37,36.96,268.5,4545.9,4471.54,4769.86,164.13,78.6,100,94.12,100,94.12,100,122.70.137.200,中国,北京, 铁通,746.1,734.9,302,34,34
